,bucket,cpu,gcl,population,time
641,9761,4.733594,14952.834761764854,12,
642,9775,20.464892,14957.834761764854,12,
643,9773,18.114833,14962.834761764854,12,
644,9774,5.702999,14967.834761764854,12,
645,9787,5.661291,14972.834761764854,12,
646,9800,32.665327,14977.834761764854,12,
647,9786,5.224213,14982.834761764854,12,
648,9800,4.902981,14987.834761764854,12,
649,9814,4.9435579999999995,15000.834761764854,12,
650,9828,6.7760110000000005,15013.834761764854,12,
651,9840,9.146271,15026.834761764854,12,
652,9850,7.2397279999999995,15039.834761764854,12,
653,9862,7.490047,15049.834761764854,12,
654,9873,4.624950999999999,15059.834761764854,12,
655,9887,4.665989,15069.834761764854,12,
656,9901,31.205411,15080.834761764854,12,
657,9889,5.220287,15088.834761764854,12,
658,9903,11.492906,15091.834761764854,12,
659,9910,14.026881,15094.834761764854,12,
660,9915,5.549556,15097.834761764854,12,
661,9928,5.266582,15100.834761764854,12,
662,9942,4.992013,15103.834761764854,12,
663,9956,4.692982,15106.834761764854,12,
664,9970,4.699348,15117.834761764854,12,
665,9984,5.333639,15128.834761764854,12,
666,9998,14.193698999999999,15140.834761764854,12,
667,10000,7.843462,15151.834761764854,12,
668,10000,5.093546999999999,15162.834761764854,12,
669,10000,4.557133,15173.834761764854,12,
670,10000,4.78716,15184.834761764854,12,
671,10000,3.9332149999999997,15195.834761764854,12,
672,10000,4.4683019999999996,15206.834761764854,12,
673,10000,5.390416999999999,15217.834761764854,12,
674,10000,13.686597,15228.834761764854,12,
675,10000,42.136109000000005,15230.834761764854,12,
676,9977,4.912229,15232.834761764854,12,
677,9991,4.876863999999999,15234.834761764854,12,
678,10000,4.921689,15236.834761764854,12,
679,10000,5.581727,15238.834761764854,12,
680,10000,4.204668,15240.834761764854,12,
681,10000,4.80215,15244.834761764854,12,
682,10000,5.260826,15248.834761764854,12,
683,10000,8.545341,15252.834761764854,12,
684,11000,251.405728,15262.834761764854,12,
685,10000,235.402246,15273.834761764854,12,
686,9783,250.099921,15284.834761764854,12,
687,9551,6.031442,15295.834761764854,12,
688,9564,6.367371,15306.834761764854,12,
689,9566,254.824883,15317.834761764854,12,
690,9330,51.884952,15331.834761764854,12,
691,9297,21.346156999999998,15345.834761764854,12,
692,9295,4.806899,15359.834761764854,12,
693,9309,6.486335,15373.834761764854,12,
694,9321,5.375019999999999,15387.834761764854,12,
695,9335,5.85659,15401.834761764854,12,
696,9348,20.848931,15415.834761764854,12,
697,9346,5.696185999999999,15429.834761764854,12,
698,9359,5.155258,15443.834761764854,12,
699,9373,15.600422,15457.834761764854,12,
700,9376,4.814178,15471.834761764854,12,
701,9390,5.485182999999999,15485.834761764854,12,
702,9403,6.056331999999999,15499.834761764854,12,
703,9416,5.4543680000000005,15515.834761764854,12,
704,9429,5.145078,15531.834761764854,12,
705,9443,5.439520999999999,15547.834761764854,12,
706,9456,107.233106,15563.834761764854,12,
707,9368,23.522262,15579.834761764854,12,
708,9363,4.807498,15595.834761764854,12,
709,9377,4.791524,15611.834761764854,12,
710,9391,5.854785,15627.834761764854,12,
711,9404,4.886907,15642.834761764854,12,
712,9418,4.460931,15657.834761764854,12,
713,9432,5.334614999999999,15673.834761764854,12,
714,9446,4.6927129999999995,15689.834761764854,12,
715,9460,15.134556,15705.834761764854,12,
716,9464,6.25225,15722.834761764854,12,
717,9477,17.979378,15734.834761764854,12,
718,9478,5.010632,15746.834761764854,12,
719,9492,4.808956,15758.834761764854,12,
720,9506,4.736238,15770.834761764854,12,
721,9520,4.392961,15773.834761764854,12,
722,9535,11.314627999999999,15778.834761764854,12,
723,9543,21.560837000000003,15783.834761764854,12,
724,9540,4.450795,15788.834761764854,12,
725,9554,4.706999,15793.834761764854,12,
726,9568,4.229298,15798.834761764854,12,
727,9583,5.159975,15804.834761764854,12,
728,9597,4.467411,15818.834761764854,12,
729,9611,5.700125,15830.834761764854,12,
730,9624,5.856244,15836.834761764854,12,
731,9637,31.990807,15842.834761764854,12,
732,9624,5.165296,15848.834761764854,12,
733,9638,4.776396,15854.834761764854,12,
734,9652,5.022405,15860.834761764854,12,
735,9666,7.510044,15874.834761764854,12,
736,9677,4.272710999999999,15888.834761764854,12,
737,9692,4.501391,15902.834761764854,12,
738,9706,10.943242999999999,15916.834761764854,12,
739,9714,24.356383,15930.834761764854,12,
740,9709,5.174277999999999,15941.834761764854,12,
741,9723,4.672338,15952.834761764854,12,
742,9737,5.006167,15963.834761764854,12,
743,9751,7.652032,15974.834761764854,12,
744,9762,4.808352,15985.834761764854,12,
745,9776,4.79755,15996.834761764854,12,
746,9790,6.7512490000000005,16007.834761764854,12,
747,9802,8.546195,16018.834761764854,12,
748,9812,4.461551,16029.834761764854,12,
749,9826,4.637909,16042.834761764854,12,
750,9840,4.4362889999999995,16053.834761764854,12,
751,9854,4.732979,16064.834761764854,12,
752,9868,4.5274589999999995,16075.834761764854,12,
753,9882,4.27427,16086.834761764854,12,
754,9897,10.592193,16099.834761764854,12,
755,9905,12.495719,16110.834761764854,12,
756,9911,4.374246,16123.834761764854,12,
757,9926,5.2602839999999995,16136.834761764854,12,
758,9940,5.330482999999999,16149.834761764854,12,
759,9954,4.7260729999999995,16163.834761764854,12,
760,9968,15.842595,16177.834761764854,12,
761,9971,4.252147,16191.834761764854,12,
762,9986,4.7404269999999995,16205.834761764854,12,
763,10000,10.378136,16219.834761764854,12,
764,10000,4.271225,16233.834761764854,12,
765,10000,3.873723,16250.834761764854,12,
766,10000,4.47908,16267.834761764854,12,
767,10000,4.300268,16284.834761764854,12,
768,10000,4.596619,16301.834761764854,12,
769,10000,4.903399,16309.834761764854,12,
770,10000,9.310666,16317.834761764854,12,
771,10000,12.920253,16325.834761764854,12,
772,10000,5.4119969999999995,16331.834761764854,12,
773,10000,5.678875,16337.834761764854,12,
774,10000,5.766268999999999,16343.834761764854,12,
775,10000,4.938713,16349.834761764854,12,
776,10000,5.119064,16355.834761764854,12,
777,10000,5.159966,16363.834761764854,12,
778,10000,4.37415,16368.834761764854,12,
779,10000,8.871112,16373.834761764854,12,
780,10000,5.298698,16378.834761764854,12,
781,10000,23.443576,16384.834761764854,12,
782,9995,4.515092,16390.834761764854,12,
783,10000,4.789452,16396.834761764854,12,
784,11000,238.173775,16409.834761764854,12,
785,10000,5.9528289999999995,16422.834761764854,12,
786,10000,249.685247,16427.834761764854,12,
787,9769,35.062484,16432.834761764854,12,
788,9753,263.87621900000005,16437.834761764854,12,
789,9508,5.791024,16450.834761764854,12,
790,9521,5.128734,16464.834761764854,12,
791,9535,272.83134900000005,16478.834761764854,12,
792,9281,5.336477,16492.834761764854,12,
793,9295,4.413193,16506.834761764854,12,
794,9310,246.11139,16520.834761764854,12,4558935.0
795,9083,263.347702,16534.834761764854,12,4558936.0
796,8839,235.203877,16548.834761764854,12,4558937.0
797,8623,259.172025,16562.834761764854,12,4558938.0
798,8383,5.155395,16576.834761764854,12,4558939.0
799,8397,6.381337,16590.834761764854,12,4558940.0
800,8409,5.585404,16604.834761764854,12,4558941.0
801,8422,5.051351,16618.834761764854,12,4558942.0
802,8436,87.045006,16631.834761764854,12,4558943.0
803,8368,20.496189,16637.834761764854,12,4558944.0
804,8366,29.808664,16643.834761764854,12,4558945.0
805,8355,5.050858,16649.834761764854,12,4558946.0
806,8369,5.475198,16655.834761764854,12,4558947.0
807,8382,4.748252,16660.834761764854,12,4558948.0
808,8396,4.596262,16665.834761764854,12,4558949.0
809,8410,4.849365,16670.834761764854,12,4558950.0
810,8424,5.647342999999999,16675.834761764854,12,4558951.0
811,8437,12.815292,16680.834761764854,12,4558952.0
812,8443,5.184222,16685.834761764854,12,4558953.0
813,8457,6.6729210000000005,16690.834761764854,12,4558954.0
814,8469,8.620108,16695.834761764854,12,4558955.0
815,8479,15.282827999999999,16697.834761764854,12,4558956.0
816,8483,6.932022,16699.834761764854,12,4558957.0
817,8495,5.236542,16701.834761764854,12,4558958.0
818,8509,61.768093,16703.834761764854,12,4558959.0
819,8466,17.992241,16705.834761764854,12,4558960.0
820,8467,5.213642999999999,16709.834761764854,12,4558961.0
821,8481,5.575856999999999,16713.834761764854,12,4558962.0
822,8494,11.741401999999999,16716.834761764854,12,4558963.0
823,8501,5.706928,16718.834761764854,12,4558964.0
824,8514,4.692518,16720.834761764854,12,4558965.0
825,8528,5.399749999999999,16722.834761764854,12,4558966.0
826,8542,30.513358,16724.834761764854,12,4558967.0
827,8530,8.728342,16724.834761764854,12,4558968.0
828,8540,5.886035,16725.834761764854,12,4558969.0
829,8553,8.966208,16727.834761764854,12,4558970.0
830,8563,4.388161,16729.834761764854,12,4558971.0
831,8578,4.562669,16739.834761764854,12,4558972.0
832,8592,7.36796,16749.834761764854,12,4558973.0
833,8604,5.83962,16761.834761764854,12,4558974.0
834,8617,12.273202999999999,16764.834761764854,12,4558975.0
835,8624,14.191773999999999,16776.834761764854,12,4558976.0
836,8629,5.204726,16788.834761764854,12,4558977.0
837,8643,5.013558,16799.834761764854,12,4558978.0
838,8657,4.6282879999999995,16810.834761764854,12,4558979.0
839,8671,4.456132,16822.834761764854,12,4558980.0
840,8685,4.15901,16834.834761764854,12,4558981.0
841,8700,4.751671,16849.834761764854,12,4558982.0
842,8714,5.069281,16864.834761764854,12,4558983.0
843,8728,9.553992,16879.834761764854,12,4558984.0
844,8737,4.717,16894.834761764854,12,4558985.0
845,8751,5.176284,16909.834761764854,12,4558986.0
846,8765,4.8630189999999995,16924.834761764854,12,4558987.0
847,8779,4.33327,16939.834761764854,12,4558988.0
848,8794,24.140912,16954.834761764854,12,4558989.0
849,8789,4.72188,16968.834761764854,12,4558990.0
850,8803,11.307701,16984.834761764854,12,4558991.0
851,8811,12.820739,17000.834761764854,12,4558992.0
852,8817,4.043521999999999,17016.834761764854,12,4558993.0
853,8832,4.781197,17032.834761764854,12,4558994.0
854,8846,4.852836999999999,17048.834761764854,12,4558995.0
855,8860,5.389853,17064.834761764854,12,4558996.0
856,8874,5.391564,17080.834761764854,12,4558997.0
857,8888,5.215983,17096.834761764854,12,4558998.0
858,8902,4.979797,17112.834761764854,12,4558999.0
859,8916,9.909927999999999,17127.834761764854,12,4559000.0
860,8925,4.816361,17142.834761764854,12,4559001.0
861,8939,5.1932789999999995,17157.834761764854,12,4559002.0
862,8953,4.682453,17172.834761764854,12,4559003.0
863,8967,5.227098,17187.834761764854,12,4559004.0
864,8981,27.313131,17203.834761764854,12,4559005.0
865,8973,5.117269,17219.834761764854,12,4559006.0
866,8987,12.127497,17235.834761764854,12,4559007.0
867,8994,12.178362,17251.834761764854,12,4559008.0
868,9001,5.179505,17267.834761764854,12,4559009.0
869,9015,4.620876,17283.834761764854,12,4559010.0
870,9029,5.538919,17299.834761764854,12,4559011.0
871,9042,5.705915,17315.834761764854,12,4559012.0
872,9055,5.519799,17331.834761764854,12,4559013.0
873,9068,5.1111189999999995,17347.834761764854,12,4559014.0
874,9082,4.792997,17364.834761764854,12,4559015.0
875,9096,10.003528,17381.834761764854,12,4559016.0
876,9105,4.85696,17398.834761764854,12,4559017.0
877,9119,4.960107,17406.834761764854,12,4559018.0
878,9133,4.900456,17414.834761764854,12,4559019.0
879,9147,5.275976,17419.834761764854,12,4559020.0
880,9161,4.715621,17424.834761764854,12,4559021.0
881,9175,5.022987,17429.834761764854,12,4559022.0
882,9189,12.046505999999999,17434.834761764854,12,4559023.0
883,9196,18.443405,17437.834761764854,12,4559024.0
884,10196,274.49870799999997,17440.834761764854,12,4559025.0
885,9940,239.77395900000002,17443.834761764854,12,4559026.0
886,9719,5.284177,17447.834761764854,12,4559027.0
887,9733,241.715924,17451.834761764854,12,4559028.0
888,9510,252.838605,17457.834761764854,12,4559029.0
889,9276,6.360999999999999,17462.834761764854,12,4559030.0
890,9288,6.289465999999999,17467.834761764854,12,4559031.0
891,9301,11.982676999999999,17469.834761764854,12,4559032.0
892,9308,6.151847,17471.834761764854,12,4559033.0
893,9321,5.238880999999999,17473.834761764854,12,4559034.0
894,9335,4.907372,17475.834761764854,12,4559035.0
895,9349,7.302575,17477.834761764854,12,4559036.0
896,9354,6.175648,17479.834761764854,12,4559037.0
897,9367,5.848675999999999,17481.834761764854,12,4559038.0
898,9380,52.906261,17483.834761764854,12,4559039.0
899,9346,25.569035,17485.834761764854,12,4559040.0
900,9339,5.691839,17488.834761764854,12,4559041.0
901,9352,5.353611,17491.834761764854,12,4559042.0
902,9366,5.523866999999999,17494.834761764854,12,4559043.0
903,9379,5.365078,17497.834761764854,12,4559044.0
904,9393,7.188655,17508.834761764854,12,4559045.0
905,9405,5.308572999999999,17519.834761764854,12,4559046.0
906,9419,4.92626,17521.834761764854,12,4559047.0
907,9433,15.065149,17532.834761764854,12,4559048.0
908,9437,6.03114,17543.834761764854,12,4559049.0
909,9450,5.578737,17547.834761764854,12,4559050.0
910,9463,4.976229999999999,17550.834761764854,12,4559051.0
911,9477,5.315436999999999,17553.834761764854,12,4559052.0
912,9468,8.274533,17556.834761764854,12,4559053.0
913,9479,5.6526060000000005,17559.834761764854,12,4559054.0
914,9492,12.024503999999999,17562.834761764854,12,4559055.0
915,9499,13.973396,17573.834761764854,12,4559056.0
916,9504,4.52102,17586.834761764854,12,4559057.0
917,9518,4.96128,17599.834761764854,12,4559058.0
918,9532,5.087688999999999,17612.834761764854,12,4559059.0
919,9546,7.882076999999999,17628.834761764854,12,4559060.0
920,9557,4.851032999999999,17644.834761764854,12,4559061.0
921,9571,5.202116999999999,17660.834761764854,12,4559062.0
922,9585,4.830071,17676.834761764854,12,4559063.0
923,9599,10.961472,17693.834761764854,12,4559064.0
924,9607,4.249007,17710.834761764854,12,4559065.0
925,9622,4.692886,17727.834761764854,12,4559066.0
926,9636,7.800478,17744.834761764854,12,4559067.0
927,9647,5.519718,17761.834761764854,12,4559068.0
928,9660,5.610509,17778.834761764854,12,4559069.0
929,9673,5.116321,17795.834761764854,12,4559070.0
930,9687,190.551768,17812.834761764854,12,4559071.0
931,9515,80.544631,17829.834761764854,12,4559072.0
932,9453,4.402215,17846.834761764854,12,4559073.0
933,9468,5.10124,17863.834761764854,12,4559074.0
934,9482,4.885198,17880.834761764854,12,4559075.0
935,9496,4.774868,17896.834761764854,12,4559076.0
936,9510,4.618494999999999,17911.834761764854,12,4559077.0
937,9524,4.926985,17917.834761764854,12,4559078.0
938,9538,8.386588,17921.834761764854,12,4559079.0
939,9548,13.167212000000001,17932.834761764854,12,4559080.0
940,9554,5.633547999999999,17943.834761764854,12,4559081.0
941,9567,29.589672999999998,17946.834761764854,12,4559082.0
942,9556,20.354699999999998,17949.834761764854,12,4559083.0
943,9555,4.61545,17952.834761764854,12,4559084.0
944,9569,4.480911,17957.834761764854,12,4559085.0
945,9583,5.750893,17962.834761764854,12,4559086.0
946,9596,34.368188,17967.834761764854,12,4559087.0
947,9581,29.084086000000003,17972.834761764854,12,4559088.0
948,9571,4.627732,17977.834761764854,12,4559089.0
949,9585,4.830176,17982.834761764854,12,4559090.0
950,9599,5.047694,17987.834761764854,12,4559091.0
951,9613,6.536042,17992.834761764854,12,4559092.0
952,9625,8.436945,17997.834761764854,12,4559093.0
953,9635,5.122297,18002.834761764854,12,4559094.0
954,9649,5.258348,18007.834761764854,12,4559095.0
955,9663,11.880667,18012.834761764854,12,4559096.0
956,9670,6.1851389999999995,18017.834761764854,12,4559097.0
957,9683,4.96218,18022.834761764854,12,4559098.0
958,9697,5.149777,18027.834761764854,12,4559099.0
959,9711,4.830555,18032.834761764854,12,4559100.0
960,9725,5.209799,18037.834761764854,12,4559101.0
961,9739,5.232341,18042.834761764854,12,4559102.0
962,9753,18.171597,18047.834761764854,12,4559103.0
963,9754,22.76324,18052.834761764854,12,4559104.0
964,9750,6.041202,18057.834761764854,12,4559105.0
965,9763,4.243831999999999,18063.834761764854,12,4559106.0
966,9778,5.260066999999999,18069.834761764854,12,4559107.0
967,9792,4.549322,18075.834761764854,12,4559108.0
968,9806,5.416639,18081.834761764854,12,4559109.0
969,9820,5.168526,18084.834761764854,12,4559110.0
970,9834,4.522919999999999,18095.834761764854,12,4559111.0
971,9848,29.11085,18106.834761764854,12,4559112.0
972,9838,5.037888,18118.834761764854,12,4559113.0
973,9852,5.3319849999999995,18130.834761764854,12,4559114.0
974,9866,5.03665,18142.834761764854,11,4559115.0
975,9880,5.202363999999999,18154.834761764854,11,4559116.0
976,9894,4.713804,18166.834761764854,11,4559117.0
977,9908,4.883006999999999,18178.834761764854,11,4559118.0
978,9922,12.409707,18190.834761764854,11,4559119.0
979,9929,79.17434,18202.834761764854,12,4559120.0
980,9869,4.696301999999999,18216.834761764854,12,4559121.0
981,9883,4.8400479999999995,18230.834761764854,12,4559122.0
982,9897,13.198331999999999,18241.834761764854,12,4559123.0
983,9903,4.985348999999999,18252.834761764854,12,4559124.0
984,10917,250.407074,18263.834761764854,12,4559125.0
985,10000,250.613422,18274.834761764854,12,4559126.0
986,9768,5.303561999999999,18285.834761764854,12,4559127.0
987,9782,245.188787,18296.834761764854,12,4559128.0
988,9556,4.988514,18307.834761764854,12,4559129.0
989,9570,5.309291,18318.834761764854,12,4559130.0
990,9583,4.90438,18329.834761764854,12,4559131.0
991,9597,4.894566,18340.834761764854,12,4559132.0
992,9611,244.939284,18351.834761764854,12,4559133.0
993,9385,6.21765,18362.834761764854,12,4559134.0
994,9398,33.457291999999995,18374.834761764854,12,4559135.0
995,9383,33.265985,18382.834761764854,12,4559136.0
996,9369,14.331246,18386.834761764854,12,4559137.0
997,9374,6.200677,18390.834761764854,12,4559138.0
998,9387,5.982949,18394.834761764854,12,4559139.0
999,9400,15.808684,18398.834761764854,12,4559140.0
1000,9403,5.8734459999999995,18402.834761764854,12,4559141.0
1001,9416,6.119262,18406.834761764854,12,4559142.0
1002,9429,7.037321,18410.834761764854,12,4559143.0
1003,9441,15.25594,18414.834761764854,12,4559144.0
1004,9445,5.380038,18418.834761764854,12,4559145.0
1005,9459,12.372250999999999,18422.834761764854,12,4559146.0
1006,9466,5.659822999999999,18426.834761764854,12,4559147.0
1007,9479,4.713126,18430.834761764854,12,4559148.0
1008,9493,4.981002,18434.834761764854,12,4559149.0
1009,9507,5.359118,18438.834761764854,12,4559150.0
1010,9521,19.083851,18442.834761764854,11,4559151.0
1011,9521,107.776995,18446.834761764854,11,4559152.0
1012,9432,24.70641,18450.834761764854,11,4559153.0
1013,9426,4.574076,18455.834761764854,11,4559154.0
1014,9440,7.203065,18458.834761764854,11,4559155.0
1015,9452,5.059354,18461.834761764854,11,4559156.0
1016,9466,15.355528999999999,18467.834761764854,11,4559157.0
1017,9470,4.360629,18473.834761764854,11,4559158.0
1018,9485,7.153363,18478.834761764854,11,4559159.0
1019,9497,21.740179,18483.834761764854,11,4559160.0
1020,9486,4.281248,18489.834761764854,11,4559161.0
1021,9469,4.783939,18495.834761764854,11,4559162.0
1022,9483,4.525015,18501.834761764854,11,4559163.0
1023,9497,4.288621,18515.834761764854,11,4559164.0
1024,9512,4.953984999999999,18529.834761764854,11,4559165.0
1025,9526,4.699858,18534.834761764854,11,4559166.0
1026,9540,14.092442,18539.834761764854,11,4559167.0
1027,9545,14.810283,18544.834761764854,11,4559168.0
1028,9549,4.318945,18549.834761764854,11,4559169.0
1029,9564,4.114792,18562.834761764854,11,4559170.0
1030,9579,4.2238739999999995,18575.834761764854,11,4559171.0
1031,9594,4.7392319999999994,18588.834761764854,11,4559172.0
1032,9608,4.404972,18601.834761764854,11,4559173.0
1033,9623,4.150202,18614.834761764854,11,4559174.0
1034,9638,4.343865,18627.834761764854,11,4559175.0
1035,9653,10.080758,18641.834761764854,11,4559176.0
1036,9662,4.252635,18655.834761764854,11,4559177.0
1037,9677,33.580891,18669.834761764854,11,4559178.0
1038,9662,8.942876,18683.834761764854,11,4559179.0
1039,9672,7.853232,18699.834761764854,11,4559180.0
1040,9683,3.9760150000000003,18715.834761764854,11,4559181.0
1041,9698,3.8518539999999994,18731.834761764854,11,4559182.0
1042,9713,11.659355999999999,18747.834761764854,11,4559183.0
1043,9720,14.502927999999999,18763.834761764854,11,4559184.0
1044,9724,4.391362,18776.834761764854,11,4559185.0
1045,9738,4.4907449999999995,18790.834761764854,11,4559186.0
1046,9752,3.984101,18804.834761764854,11,4559187.0
1047,9767,4.265572,18818.834761764854,11,4559188.0
1048,9782,4.304076,18832.834761764854,11,4559189.0
1049,9797,4.982756,18846.834761764854,11,4559190.0
1050,9811,4.224273,18860.834761764854,11,4559191.0
1051,9826,9.240658,18874.834761764854,12,4559192.0
1052,9836,5.173118,18888.834761764854,12,4559193.0
1053,9850,4.645249,18902.834761764854,12,4559194.0
1054,9864,22.592777,18916.834761764854,12,4559195.0
1055,9860,6.051753,18930.834761764854,12,4559196.0
1056,9873,6.269139,18944.834761764854,12,4559197.0
1057,9886,4.634762,18957.834761764854,12,4559198.0
1058,9900,17.866352,18970.834761764854,12,4559199.0
1059,9901,17.790031,18983.834761764854,12,4559200.0
1060,9902,4.75764,18996.834761764854,12,4559201.0
1061,9916,4.744313,19009.834761764854,12,4559202.0
1062,9930,4.698099,19022.834761764854,12,4559203.0
1063,9944,8.192533000000001,19035.834761764854,12,4559204.0
1064,9955,4.878318,19048.834761764854,12,4559205.0
1065,9969,5.099883999999999,19059.834761764854,12,4559206.0
1066,9983,5.147303,19068.834761764854,12,4559207.0
1067,9997,13.424793000000001,19077.834761764854,12,4559208.0
1068,10000,4.83569,19086.834761764854,12,4559209.0
1069,10000,4.58939,19088.834761764854,12,4559210.0
1070,10000,4.336247999999999,19091.834761764854,12,4559211.0
1071,10000,4.149929,19105.834761764854,12,4559212.0
1072,10000,4.355153,19119.834761764854,12,4559213.0
1073,10000,14.401978,19133.834761764854,12,4559214.0
1074,10000,10.851752,19147.834761764854,12,4559215.0
1075,10000,18.844641000000003,19161.834761764854,12,4559216.0
1076,10000,4.5529839999999995,19174.834761764854,12,4559217.0
1077,10000,4.5547949999999995,19187.834761764854,12,4559218.0
1078,10000,4.2730109999999994,19199.834761764854,12,4559219.0
1079,10000,4.665115999999999,19204.834761764854,12,4559220.0
1080,10000,5.0809,19209.834761764854,12,4559221.0
1081,10000,6.039757,19216.834761764854,12,4559222.0
1082,10000,4.632391,19224.834761764854,12,4559223.0
1083,10000,9.525269,19232.834761764854,12,4559224.0
1084,11000,271.815442,19248.834761764854,12,4559225.0
1085,10000,5.614951,19264.834761764854,12,4559226.0
1086,10000,4.096742,19281.834761764854,12,4559227.0
1087,10000,251.910201,19298.834761764854,12,4559228.0
1088,9767,6.355956,19315.834761764854,12,4559229.0
1089,9779,239.360269,19332.834761764854,12,4559230.0
1090,9558,25.116911,19340.834761764854,12,4559231.0
1091,9552,47.758119,19348.834761764854,12,4559232.0
1092,9523,257.050095,19356.834761764854,12,4559233.0
1093,9285,5.663403,19364.834761764854,12,4559234.0
1094,9298,5.116944,19372.834761764854,12,4559235.0
1095,9312,5.818201,19380.834761764854,12,4559236.0
1096,9325,5.366402,19388.834761764854,12,4559237.0
1097,9339,7.844717999999999,19396.834761764854,12,4559238.0
1098,9350,8.1391,19404.834761764854,12,4559239.0
1099,9361,14.789676,19411.834761764854,12,4559240.0
1100,9365,8.242573,19417.834761764854,12,4559241.0
1101,9376,5.038996,19423.834761764854,12,4559242.0
1102,9390,5.055498,19429.834761764854,12,4559243.0
1103,9404,12.927509999999998,19436.834761764854,12,4559244.0
1104,9410,5.18918,19442.834761764854,12,4559245.0
1105,9424,4.99674,19456.834761764854,12,4559246.0
1106,9438,99.875168,19470.834761764854,12,4559247.0
1107,9357,20.223727999999998,19475.834761764854,12,4559248.0
1108,9356,27.3037,19480.834761764854,12,4559249.0
1109,9348,5.53285,19485.834761764854,12,4559250.0
1110,9361,5.204810999999999,19490.834761764854,12,4559251.0
1111,9375,7.684748,19495.834761764854,12,4559252.0
1112,9386,11.718713000000001,19500.834761764854,12,4559253.0
1113,9393,5.44987,19505.834761764854,12,4559254.0
1114,9406,5.113264,19510.834761764854,12,4559255.0
1115,9420,11.561816,19515.834761764854,12,4559256.0
1116,9427,4.614339999999999,19520.834761764854,12,4559257.0
1117,9441,5.611936,19525.834761764854,12,4559258.0
1118,9454,5.714969,19530.834761764854,12,4559259.0
1119,9467,5.336771,19533.834761764854,12,4559260.0
1120,9481,5.154083,19536.834761764854,12,4559261.0
1121,9495,5.2900979999999995,19536.834761764854,12,4559262.0
1122,9509,14.651679,19544.834761764854,12,4559263.0
1123,9513,24.132172999999998,19552.834761764854,12,4559264.0
1124,9508,5.305709,19560.834761764854,12,4559265.0
1125,9522,5.934137,19570.834761764854,12,4559266.0
1126,9535,4.6767959999999995,19580.834761764854,12,4559267.0
1127,9549,4.980822,19591.834761764854,12,4559268.0
1128,9563,4.501834,19602.834761764854,12,4559269.0
1129,9577,5.344108,19613.834761764854,12,4559270.0
1130,9591,4.947623,19624.834761764854,12,4559271.0
1131,9605,14.464149,19635.834761764854,12,4559272.0
1132,9609,5.1074,19646.834761764854,12,4559273.0
1133,9623,4.682161,19657.834761764854,12,4559274.0
1134,9637,5.29231,19668.834761764854,12,4559275.0
1135,9651,4.550409999999999,19679.834761764854,12,4559276.0
1136,9665,5.2963569999999995,19690.834761764854,12,4559277.0
1137,9679,4.964902,19701.834761764854,12,4559278.0
1138,9693,11.623241,19712.834761764854,12,4559279.0
1139,9700,13.346191999999999,19723.834761764854,12,4559280.0
1140,9706,4.493042,19734.834761764854,12,4559281.0
1141,9720,4.776652,19745.834761764854,12,4559282.0
1142,9734,4.652729,19756.834761764854,12,4559283.0
1143,9748,5.010353,19767.834761764854,12,4559284.0
1144,9762,4.840781,19778.834761764854,12,4559285.0
1145,9776,4.705731,19789.834761764854,12,4559286.0
1146,9790,4.752793,19800.834761764854,12,4559287.0
1147,9804,28.721723,19811.834761764854,12,4559288.0
1148,9794,4.996779,19822.834761764854,12,4559289.0
